@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"UPDATE: 64 fires burning, 24 uncontained. Dropped temperatures but strong winds. Authorities warn: #nswfires crisis is far from over #today9","7","4","0","140","20","2","1"
"RT @alfoadd: Sono un po' scosso. #terremoto","3","2","0","43","7","1","1"
"RT @Coloradoan_TH: Photos from one of the wildland firefighters working here: RT @BrittIronShell: When we had night shift #HighParkFire  ...","9","2","1","140","19","1","1"
"RT @MiDiarioPanama: 12 de octubre: #Panamá vs #Honduras || #ElSalvador vs #CostaRica || #Guatemala vs #Jamaica || ‏@ninomangravita","21","1","0","133","15","6","0"
"131106 LAX Airport - Hoya http://t.co/812aWagWAV (gyujongs_)","4","2","0","60","9","0","0"
"RT @OpBangladesh: Breaking: International Criminal Court, Has Accepted #Hasina Crime Against Humanity.  #LadyHitler #Bangladesh  https://t.…","13","3","0","142","16","3","0"
"RT @cmyers75: “@cmyers75 “@Engadine_RFB “@BrentSGibson: Smoke seen  Williamtown Airport  #nswfires #Newcastle http://t.co/EXvY0kXowA”” @ten…","8","4","1","152","16","2","1"
"Death toll from factory collapse in Bangladesh passes 1,000 as recovery operation continues : http://t.co/V3zcE734AB","8","2","0","116","18","0","1"
"Hallway hangout for dayyyyyyssssss! #cheer #hotel #Bangladesh","8","0","0","61","7","3","0"
"@ChilledChaos If you have time could you do a shout-out for the Creatures charity stream for the Colorado Wildfires? http://t.co/18MIitkH","8","4","2","137","24","0","1"
"@Brielle1101 Bangladesh building-collapse toll climbs to 580: DHAKA, Bangladesh (AP) — The death toll from the horrifying col...  @sizzxo","12","0","0","139","19","0","1"
"Nose si pasar Navidad en #SanMarcos :/","2","1","0","38","6","1","0"
"RT @MatthewKeysLive: Six U.S. soldiers killed in helicopter crash in Afghanistan - http://t.co/ssgimmsHf2","8","1","0","105","16","0","0"
"Ma. Cristina Lizano Rodriguez, representa a #CostaRica en la eleccion a #ReinaMundialDelbanano2012 http://t.co/BDD55ZmO","8","1","0","119","16","2","0"
"RT @Shodement: Kanye West has pleaded not guilty to misdemeanour charges relating to an incident with a photographer at LAX airport in July…","11","3","0","142","23","0","0"
"Pedestrians, Major Victims of Car #Accidents in #Cuba http://t.co/Ikt079mM #RussianMeteor","6","1","0","89","13","3","0"
"See the chaos inside LAX: New video shows chaos inside Los Angeles International Airport as passengers run for... http://t.co/gaAxtsTSed","9","3","0","136","22","0","1"
"RT @MDalid: AYUDMOS a#Amuay.En Bqto Protección Civil Lara:ubicada en la Avenida Las Ferias(frnte al Compljo Ferial Sociedad Vzla Cruz Ro ...","14","1","0","141","25","0","1"
"#terremoto M 5.3, Kuril Islands  #earthquake","5","0","0","44","7","2","0"
"RT @Scotambservice: Our thoughts this morning are with those affected by the tragic accident in Glasgow #Clutha","7","2","0","111","17","1","1"
"Wish I could of been there to experience it. Wow.  #RussianMeteor","2","3","2","65","11","1","0"
"コスタリカ (Costa Rica) es #TT en Japón por el terremoto de 7.6 con alerta de tsunami que ha sucedido hace unos minutos.","9","2","1","126","23","1","1"
"RT @NSWRFS: Total fire bans are being declared in greater Sydney, Greater Hunter, Illawarra and Central ranges until further notice due to …","9","4","0","142","22","0","1"
"Temblor Costa Rica http://t.co/pDZCjiSW","4","0","0","39","7","0","1"
"Empezó a moverse la semana =) ... bueno, a un mes del pronosticado fin del mundo... es cosa de esperar! #sismo","8","2","0","111","19","1","0"
"Arde #Amuay a las 9.40 am, reporta @CBatiz http://t.co/XpXjtX0e esto --&gt;@MeDicenDivi @Lizdayanamelian","4","2","2","104","17","1","1"
"RT @meher678: #aljazeera is really collecting information Appreciable please try to get more facts from #bangladesh #6May #Genocide http://…","11","4","0","142","19","4","0"
"Ahurissant dit Ronald Martel, journaliste à La Tribune et natif de Lac Mégantic à #rdi après avoir pu jeter un oeil à la zone rouge","9","4","0","136","24","1","0"
"RT @monikarun: Apocalypse #highparkfire   @ Taste of Fort Collins http://t.co/tjhlJqLU","5","2","0","86","12","1","0"
"RT @NewEarthquake: Revised (6.2 -&gt; 6.5): 6.5 earthquake, 30km WSW of Champerico, Guatemala. Nov 11 16:15 at epicenter (49m ago, depth ...","11","1","0","140","25","0","1"
"RT @haruka_eew: 【緊急地震速報】 第7報 2012.9.16 1:09:46地震発生 予想最大震度４ 震源: 千葉県東方沖 10km M4.6 震央: 35.8N,140.9E #earthquake #jishin  [震度４] 茨城県 千葉県  ※Th ...","0","0","0","222","19","2","0"
"RT @24HorasTVN: AHORA: SHOA publica en este momento, que hay alerta de tsunami para #Chile por terremoto en #CostaRica http://t.co/N3brPnyY","9","2","1","139","23","2","1"
"#CostaRica juega basura! Y el #Chicharito es un tronco!","6","1","0","55","9","2","0"
"RT @melissahoyer: And try not to forget empathy &amp; a moral obligation we have to our little (and big) friends #nswfires #fires http://t.co/I…","9","4","1","146","26","2","0"
"Wilson Security Ford FG Falcon V8 Supercar - http://t.co/sh1QORxH #Ford #Falcon #V8Supercar #Supercar #JulzGarage #19Julz76","17","0","0","123","17","6","0"
"RT @AlertaNews: URGENTE: Terremoto en Costa Rica de 7.9º AVISO DE TSUNAMI: Costa Rica, Panama, Nicaragua, El Salvador, Honduras, Mexico, ...","14","0","0","141","21","0","1"
"After the Bangladesh factory collapse last week, here is a good resource to find out how responsible a brand is: http://t.co/Og9dH51ABO","6","4","0","135","24","0","1"
"Counting down till the cardinals game! #Anxious #CardinalNation #RedOctober","4","1","0","75","9","3","0"
"RT @ReBourne_Again: Everyone please pray for our state of Colorado! There are 9 fires burning in our state! The most recent is The... h ...","8","4","0","139","24","0","1"
"Dear earth 2x this week you've woken me up 3.5 #earthquake epicenter 1/2 mile away-Results crappy workout next day stop making me fat earth","9","4","3","139","28","1","0"
"#costaricancofee #incostarica #cafe #costarica #espresso #beststuffonearth #wired  @ Common Cup http://t.co/3yXNZzDR","10","2","0","116","13","7","0"
"RT @LAFD: *#Earthquake* PRELIM M3.4 seismic event 0.0 MI WSW of Beverly Hills, CA (9 miles W of #LosAngeles Civic Center) at… http://t.c ...","16","0","0","142","27","1","0"
"Miss this little Chica. #tbt #throwbackthursday #CostaRica http://t.co/mYRLelVV","4","2","0","79","11","3","0"
"RT @NewEarthquake: 5.0 earthquake, 41km SW of Champerico, Guatemala. Nov 7 13:55 at epicenter (33m ago, depth 35km). http://t.co/rCMaHauj","11","1","0","137","24","0","1"
"West Fertilizer Co. said the #WestTX plant had no alarms, firewall or automatic shutoff system. http://t.co/ccVTTgMgoK","9","2","0","118","19","1","1"
"Six US Servicemen Killed In Helicopter Crash: Six US service members have been killed in a helicopter crash in southern Afghanistan, ...","10","4","0","136","21","0","0"
"Massive meteor explodes over Russia, generating sonic booms, filling the sky with smoke #omigod","8","2","0","95","14","1","1"
"How long until we get a Russian Meteor parody account?","3","1","1","54","10","0","0"
"lol this made me laugh!!!  #SantaMaria http://t.co/fuic9s4s","2","3","1","59","10","1","0"
"Amparalos y protegelos Señor, Amen. RT noticias24: ALERTA Un fuerte sismo de magnitud 6,2 sacude Guatemala (USGS)","10","1","0","114","19","0","1"
"VENEZUELA: Pdvsa confirma derrame en refinería Curazao: La estatal Petróleos de Venezuela confirmó hoy que se re... http://t.co/vdGIXxoT","7","4","1","139","23","0","0"
"#temblorcr en Rohrmoser se sintió muy fuerte y se quebraron cosas. @nacion","4","2","2","75","12","1","1"
"RT @rudol9h: #TwoThingsThatDontMixWell #Hasina and #Bangladesh","7","0","0","62","6","3","0"
"RT @Green_Footballs: The LAX shooter was a libertarian of the Ron Paul/Alex Jones variety (End the Fed, gold standard, NWO, etc.) http://t.…","15","2","0","142","24","0","1"
"RT @TheWatchers_: Massive earthquake M 7.4 strikes Guatemala http://t.co/X19d1kuR","7","1","0","81","13","0","1"
"Been over 1 year now still not found M.Elias Ali Still pray for u always ???? #Bangladesh","5","3","0","101","17","1","0"
"Bangladesh building collapse kills at least 87 - TEKJournalismUK - Mozilla Firefox http://t.co/COXfNeV0NE Death toll now at least 87","9","1","0","132","20","0","1"
"@imOverlyManly #RussianMeteor ? You mean pebble that fell from space?","2","2","1","69","9","1","1"
"Bangladesh factory collapse: Primark to pay compensation via@telegraph http://t.co/rB9FZXw7PR","7","1","0","93","13","0","1"
"RT @Qtie314: 7.2 earthquake in the Philippines. My prayers go out to everyone who was affected by it.","7","3","1","101","19","0","1"
"RT @manrilla: Cowardice won a battle but will not win the war in #Bangladesh. Hearts for Bangladesh.","9","3","0","100","17","1","0"
"RT @earthquake_jp: 【気象庁速報】14日　02時22分頃　最大震度4の地震が発生。( http://t.co/X374ux5r ) 震度4：茨城県北部他/震度3：栃木県南部他 #saigai #jishin #earthquake","0","0","0","208","15","3","0"
"RT @FEROCKANDRILL: #метеорит a una gran velocidad, así fue como se vio (Fotos reales) http://t.co/qxGaO6Ib","4","2","1","115","17","1","0"
"Lol I remember that game RT @sivvess: #RussianMeteor Calm down lads, David Beckham's penalty from Euro 2004 finally landed.","10","2","1","123","20","1","0"
"“@LEchodeLaval: «La Ville de Laval offre 40 000 $ pour soutenir la communauté de Lac-Mégantic»”Bravo Laval!","8","2","0","115","18","0","0"
"RT @CNNValencia: JUST IN- #China’s state run news agency Xinhua reports death toll in Yunnan #earthquake now at 64 with 715 injured.","13","3","0","134","23","2","0"
"Pagina 27 de 365 dia 27 ta marcado cara '-' #SantaMaria","4","2","1","55","10","1","0"
"Photo de Jacques Nadeau du Devoir: Fillette sous arc-en-ciel à Lac-Mégantic. Voir aussi http://t.co/euuikX0Tyv http://t.co/V06ZFgENDX","9","1","0","135","24","0","0"
"To all the Emergency crews in Colorado Springs. Be Brave and Godspeed! It is hell there right now. #firebrea http://t.co/NIZgjHmQ","9","2","1","129","23","1","1"
".@deadmau5 Australia bush fires set to worsen: Australian firefighters warn that the return of hot weather and stron...  @BasedBieberLife","8","3","0","137","19","0","1"
"Rt @ABCWorldNews: Alleged LAX shooter Paul Ciancia carried anti-government note: http://t.co/Shr8T2Ve1A","9","2","0","103","15","0","1"
"Yelling in my apartment. #goCardinals #RedOctober","4","1","0","49","6","2","0"
"Pan y circo #Amuay","4","0","0","18","4","1","0"
"Terremoto de 7,6 grados en Costa Rica, Panamá y Nicaragua :La presidenta de Costa Rica, Laura Chinchilla, confi... http://t.co/5Xj5Tcqv","12","1","0","136","23","0","1"
"RT @clairezcardona: Heading back home. Thank you to the kind &amp; resilient people of #West who let us camp out in your barns and bars. ht…","10","3","2","142","26","1","0"
"@IndianaGrainCo: also a refinery in Venezuelan refinery blew up over the weekend","4","1","0","80","12","0","1"
"RT @quakemonitor: #earthquake M 4.8, off the coast of Costa Rica Depth: 35.00 km Sep 12 7:29:35 2012 BST http://t.co/Pxl8FygJ","12","0","0","125","27","1","1"
"RT @AP: BREAKING: Police in Bangladesh say death toll from building collapse has topped 400.","7","5","0","92","15","0","1"
"RT @primerahora: Ve vídeos del fuerte #terremoto se registró en #CostaRica http://t.co/KzxYhzZO","7","2","1","97","16","2","1"
"Why he look photoshopped RT @ABC7: PHOTO: 23-year-old LAX shooting suspect Paul Ciancia http://t.co/LmaKVo7IMz http://t.co/1htSXMDN9i","10","1","1","133","23","0","1"
"RT @pedrobiaggishow: Orando por nuestros hermanos en Costa Rica que fueron sacudidos por un terremoto de 7.6  @ElZol1079","6","2","1","120","19","0","1"
"RT @Projonmo13: 1st Lady speaker of #Bangladesh &amp; Hefajot-e-Rajakar! #shahbag #saveBangladesh যে সংসদের স্পিকার একজন নারী (cont) http:/…","0","0","0","188","15","3","0"
".@_Madting Glasgow Helicopter Crash: 'No Engine Failure': An initial investigation into what caused a police helicopt...  @onedirslaytion","10","1","0","137","17","0","1"
"@Polliandre assolutamente! Festeggeremo alla grande!! Ma tu sei a Milano? hai sentito il #terremoto ?!","3","5","1","102","14","1","0"
"RT @Get_On_Jay: Y'all see the #RedOctober ? all down y'all TL ! Don't miss out this Saturday at Club Bed","6","5","1","107","21","1","0"
"RT @cnnbrk: Chinese buyer of vineyard feared dead along with others in helicopter crash in France. http://t.co/ttXKbwRwuo","7","1","0","121","20","0","0"
"RT @kevinjonas: West Texas you are in our prayers.  This has been a tough week and we will keep praying","6","6","2","103","20","0","1"
"RT @ryanseaman: Sooooo, how about that Russian meteor? Happy vd!","4","0","0","64","10","0","0"
"বুধবার রাষ্ট্রপতির শপথ : অপেক্ষায় বঙ্গভবন http://t.co/KIFY6o8omv #বলসবদ #bangla #banglanews #bangladesh","0","0","0","186","7","4","0"
"@elsalvadorcom: Según USGS, sismo de 7.9 se sintió hace unos minutos (8:42 am) en #CostaRica con epicentro en Guanacaste.","10","1","1","123","22","1","1"
"RT @izakaminska: Wow. Meteor strike injures hundreds in central Russia   http://t.co/AoS2IGuC","5","3","0","93","14","0","1"
"Colorado Springs is bobo for this.","3","1","0","34","6","0","0"
"Military grounds C-130 firefighting planes after fatal South Dakota crash – @jimspellmancnn reports http://t.co/ziMQinJh #wildfire","11","0","0","132","18","1","0"
"@amy_realtor Does it again Happy buyer clients!  #HUD property today!  303 W Lehow  #Englewood #Colorado sold/closed! http://t.co/wHItLepg","12","3","1","138","21","3","0"
"【#USGS #alert】 M 3.0, Puerto Rico region http://t.co/ywfrzKJS #Pasthour #earthquake #tsunami #prayfromjapan","16","0","0","111","16","5","1"
"#ICT orders arrest of #JP leader #Kaiser http://t.co/8S8IbjiwO6 #JatiyaParty #LiberationWar971 #Bangladesh","13","0","0","106","14","6","0"
"@RVAREGal  We all do what we can United we are strong Little drops make ocean We all are actors of the Grand picture Watching Live #West","9","6","4","136","26","1","0"
"RT @STcom: Daily haze briefing: Q: People are spreading rumours about cloud seeding and acid rain. #SGHaze","11","3","0","106","17","1","1"
"Pic: #CoFire: Helicopter drops water on #WaldoCanyonFire #Wildfire USAF Academy Colorado Springs, Colo. http://t.co/P35Qb1C5","13","1","0","124","17","3","1"
"RT @NSWRFS: Watch and Act - Hall Road (Southern Highlands / Wollondilly).  http://t.co/MRi7pZuDxe Picton Rd now open #nswrfs #nswfires","13","3","0","134","20","2","1"
"RT @INGVterremoti: #terremoto Ml:2.3 2012-09-10 01:30:41 UTC Lat=42.96 Lon=12.67 Prof=8.6Km Prov=PERUGIA","8","1","0","104","24","1","0"
"Crisis y caos por terremoto en Costa Rica: Al menos dos muertos, más de 30 heridos, así como afectaciones en viv... http://t.co/xyIx6h6d","8","1","0","138","26","0","1"
"【#USGS #alert】 M 2.1, Northern California: September 13, 2012 19:25:20 GMT http://t.co/3jXcvoFu #earthquake #tsunami #prayfromjapan","14","0","0","135","21","4","0"
"RT @ChivasseraCampe: A solo 1 hora y media del Partido! #México! #CostaRica!","8","0","0","77","13","2","0"
"RT @TheWeek: The fertilizer plant in West, Texas, that went up in flames had not been inspected by regulators in 28 years: http://t.co/cG6w…","8","5","0","142","26","0","1"
"Powerful Quake Hits Costa Rica, Tsunami Warning Issued http://t.co/0o4UuN0t","7","1","0","75","12","0","1"
"RT @FletcherGalaxy: #prayforbrazil eu to impressionada, as gringas que nos odiavam, estão mandando forças","6","4","3","107","16","1","1"
"RT @jlucz: Prorocza instalacja sprzed dekady. Papież, meteoryt, szkło #RussianMeteor :-) #fb  http://t.co/3qqueR87","0","0","0","116","16","2","0"
"RT @cnnbrk: Death toll in Bangladesh building collapse now above 700. http://t.co/RArJuBjuEk","7","0","0","92","15","0","1"
"#Breaking - we're getting word from the @AP there #rescuers may have found another #survivor in #Bangladesh over 2 weeks after #collapse.","9","6","1","137","22","5","1"
"me sentí todo mal por un mae que fue a entrevista y terminaba de llenar papeles afuera del edificio H en pleno #temblorcr qué presagio!","10","2","3","137","25","1","1"
"#Colorado #Sky Watch RedGage - http://t.co/siWOZ5An","6","0","0","51","8","2","0"
"RT @freebangladesh: #DhakaSiege #SiegeDhaka #May5  #Bangladesh #Revolution  Tell world #BanglaSpring is here @bbc @cnn @guardian @Telegraph…","14","3","0","142","16","6","0"
"#SiguemeYTeSigo Colorado governor lifts statewide fire ban: Much-needed rain and forecasts predi... http://t.co/EDNaxBJb #TeamFollowBack","10","2","0","136","18","2","1"
"#HighParkFire info on #LarimerCounty webpage. A lot of advice about prepping for a fire, safety lists, evacuation checklists, structure maps","13","1","0","140","20","2","1"
"“@FoxNews: #Boston marathon runner returns home to #Texas to witness plant explosion http://t.co/SWRo6ZMsO7” wow. Unbelievable.","7","1","0","131","18","2","1"
"RT @ActualidadRT: #Sismo de 6,3 grados estremece varias regiones de #Chile http://t.co/RCQ76GjN","8","1","0","95","16","2","0"
